chain,token,target_wallet,direction,block_number,tx_hash,log_index,from,to,amount_raw,amount_cell,balance_before_cell,balance_after_cell
bsc,0xf3e1449ddb6b218da2c9463d4594ceccc8934346,0x3cb0dd3dd55f32f94fc87992788e7196f563ac54,out,94331783,0xb6af58bb8f3a43e561c8e14728928a2001b3f4aeea0c46769c2263bed2a70654,132,0x3cb0dd3dd55f32f94fc87992788e7196f563ac54,0xe0ca82008f52dd94a4314c4869a0294e8c136f1d,86987000000000000000000,86987,100000,13013
