chain,token,target_wallet,direction,block_number,tx_hash,log_index,from,to,amount_raw,amount_cell,balance_before_cell,balance_after_cell
bsc,0xf3e1449ddb6b218da2c9463d4594ceccc8934346,0x21baf7475329d17434a0827ad1e5968ed441bc1f,out,94331592,0x19a56b300b8e0afa0ed22d1f326a55b642df34e2c5c0b3252e7f663f48a3b818,4,0x21baf7475329d17434a0827ad1e5968ed441bc1f,0xe0ca82008f52dd94a4314c4869a0294e8c136f1d,100000000000000000000000,100000,100000,0
